,id,nodes,edges,density,isolated_nodes,core_number,global_cc,approx_avg_local_cc,max_cliques,connected_components,strongly_connected_components,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,avg_shortest_path_length,avg_neighbour_degree,avg_degree_connectivity,degree_centrality_min,degree_centrality_1qr,degree_centrality_median,degree_centrality_3qr,degree_centrality_max,degree_centrality_avg,eigenvector_centrality_min,eigenvector_centrality_1qr,eigenvector_centrality_median,eigenvector_centrality_3qr,eigenvector_centrality_max,eigenvector_centrality_avg,pagerank_min,pagerank_1qr,pagerank_median,pagerank_3qr,pagerank_max,pagerank_avg,betweenness_centrality_min,betweenness_centrality_1qr,betweenness_centrality_median,betweenness_centrality_3qr,betweenness_centrality_max,betweenness_centrality_avg,closeness_centrality_min,closeness_centrality_1qr,closeness_centrality_median,closeness_centrality_3qr,closeness_centrality_max,closeness_centrality_avg,check_planarity,label
155,8757478,87,986,0.26356589147286824,0,22,0.6447041004003029,0.892710907779355,18,1,1,-0.1367761570190467,-0.13677615701904686,1.7364341085271318,29.881943444681728,27.678326839678256,11.0,16.0,20.0,22.0,74.0,22.666666666666668,0.038887096359159996,0.059882574790389234,0.07819405759987613,0.12162017062850605,0.2606879762133522,0.09601305883661047,0.007115095399942778,0.008449624106454105,0.010227492985437955,0.010618870871030937,0.03446423350358103,0.011494252873563216,0.0,0.0,0.0,0.0,0.1769162831775935,0.008500874371069412,0.0,0.0,0.0,0.0,0.17668386556963556,0.008474426850163846,False,ai
156,8711636,69,1012,0.43137254901960786,0,24,0.6960390186225244,0.8627214302493722,15,1,1,-0.18228006787639284,-0.18228006787639262,1.5686274509803921,35.40294632387544,33.852125956714495,15.0,21.0,24.0,36.0,68.0,29.333333333333332,0.06570541444208375,0.0880940246318215,0.10341709198803391,0.13111796805247927,0.22766087317130754,0.11382790769837588,0.008469823016246724,0.011108209323885572,0.012029216035858891,0.017483867857605133,0.031300713752053684,0.01449275362318841,0.0,0.0,0.0,0.010389067075721705,0.08188072328358917,0.008215457185644788,0.0,0.0,0.0,0.010389067075721705,0.08313577836656208,0.008237014760875664,False,ai
157,8724364,86,1256,0.3436388508891929,0,30,0.7542861294072065,0.9042949019398894,10,1,1,-0.07159524020243696,-0.0715952402024363,1.6782489740082078,34.047465713495214,32.51899599438965,10.0,23.0,24.0,30.0,72.0,29.209302325581394,0.028847600659281387,0.06826863872573875,0.07492552595843904,0.13043846665160824,0.22062946772560094,0.0982188635843162,0.005699411967992073,0.009747968054095436,0.010083881386708569,0.011274857052508042,0.026132633718387362,0.011627906976744184,0.0,0.0,0.0,0.0,0.1312694649746528,0.007862201221759544,0.0,0.0,0.0,0.0,0.13417468507412714,0.0078873347537829,False,ai
158,8606056,75,846,0.30486486486486486,0,18,0.6293092481872535,0.8795501297646384,13,1,1,-0.1785373653962798,-0.17853736539627818,1.6951351351351351,29.989394862015057,28.079304395321756,12.0,16.0,18.0,25.0,60.0,22.56,0.0619103274560172,0.07202738483734111,0.08399517104629974,0.13545685018722728,0.23253505891413312,0.10533303261675933,0.00822470723397148,0.010144710472624023,0.010664235725811527,0.014044983031162752,0.033363134263030704,0.013333333333333336,0.0,0.0,0.0,0.001406126528145773,0.1269000139450434,0.009258277940469614,0.0,0.0,0.0,0.00144098916933947,0.12401803560636487,0.00924247354312847,False,ai
159,8611281,101,1621,0.320990099009901,0,33,0.6687814276986701,0.8727959697732998,65,1,1,-0.11623534188382871,-0.11623534188382938,1.679009900990099,40.818295626656536,38.2614293135551,14.0,22.0,33.0,34.0,88.0,32.0990099009901,0.023251013435153216,0.06498707224314379,0.07968691825682325,0.11233016613635613,0.21203748691564037,0.08908795242122552,0.0052074539841167194,0.007188202580845702,0.00952071973951054,0.01079723575299672,0.024758818618195507,0.009900990099009901,0.0,0.0,0.0,0.004183516943243607,0.075675173151112,0.0067343577196931495,0.0,0.0,0.0,0.004113791660856213,0.07665132710453537,0.006712496657558492,False,ai
160,8711311,93,1578,0.3688639551192146,0,28,0.6552438684934896,0.8651941273750493,19,1,1,-0.18388726386201487,-0.1838872638620182,1.6311360448807855,43.35298319759239,39.85387463749498,21.0,24.0,26.0,41.0,92.0,33.935483870967744,0.05050451905530777,0.07059528476961266,0.08273012765529476,0.1164273052524325,0.2141627359443755,0.09582256556146516,0.007579873797052427,0.007886652582349597,0.0084169816007467,0.012592807147265298,0.027045596810543082,0.010752688172043013,0.0,0.0,0.0,0.004834286245525955,0.08938781202063084,0.00680183874816358,0.0,0.0,0.0,0.005113187375075532,0.09078231766837852,0.006758853986261678,False,ai
161,8619462,69,835,0.355924978687127,0,21,0.6935287994448299,0.8629191667903472,10,1,1,-0.10086523285190221,-0.10086523285190399,1.695225916453538,28.917239799671318,27.723431659405005,14.0,19.0,20.0,32.0,56.0,24.202898550724637,0.036324993550462446,0.07181045102717272,0.10820969376006782,0.13361534309876497,0.23521851997879945,0.11027209952980536,0.009605014387916423,0.011667495712861724,0.012312602573814353,0.01820594484360051,0.03073585959476585,0.01449275362318841,0.0,0.0,0.0,0.008878352623994827,0.13791660856225008,0.010031009224620704,0.0,0.0,0.0,0.008297308604099874,0.1356389160042622,0.01005728251943334,False,ai
162,8608587,83,1149,0.33764325595063177,0,25,0.6398783666377064,0.8776440937505355,38,1,1,-0.19275083303189844,-0.1927508330318997,1.6623567440493683,36.45773556338857,33.09423751789217,17.0,19.0,21.0,31.5,82.0,27.686746987951807,0.0584127581786895,0.07464037223614299,0.08326647497002444,0.11207487786082018,0.24211792725521353,0.10098876175896952,0.008266788190756835,0.008785743495422242,0.009558831854218092,0.01381187590935308,0.03294687753639102,0.01204819277108434,0.0,0.0,0.0,0.006786594152372997,0.11832380421139518,0.007977804398460901,0.0,0.0,0.0,0.006519313903221319,0.11767303490911293,0.008005246477472801,False,ai
163,8603489,94,1466,0.33539235872797984,0,30,0.688697300209963,0.8760215719904616,13,1,1,-0.12339335648903531,-0.12339335648903824,1.66460764127202,38.33283679090348,35.969202418691935,12.0,22.0,26.0,31.0,84.0,31.19148936170213,0.03297930815814583,0.06579350341023353,0.07920282352832334,0.11219313489473454,0.22176469469170265,0.09490882065019218,0.005331149188647686,0.008044150853323282,0.009001864960611356,0.010973799064316583,0.02641311193934993,0.01063829787234043,0.0,0.0,0.0,0.0061242039696927505,0.11032863849764182,0.0070405227517055646,0.0,0.0,0.0,0.006612280946404511,0.10972435271695116,0.007064011765275787,False,ai
164,8766406,105,1433,0.26245421245421247,0,23,0.5770460601446517,0.8776600364805003,27,1,1,-0.20508787468885584,-0.205087874688856,1.7375457875457876,39.88615563207524,36.3673437788814,13.0,18.0,22.0,25.0,101.0,27.295238095238094,0.04382644068132262,0.07353523092728675,0.07503723209220083,0.08334793875534256,0.2524390578213192,0.08823670306453985,0.005269752638777141,0.006539000258809526,0.007850212564715069,0.008862865335167187,0.03226600143841398,0.009523809523809525,0.0,0.0,0.0,0.0010691209966067034,0.14021754288103375,0.007031850066293913,0.0,0.0,0.0,0.0009761539534235118,0.1412401803560487,0.0070223320118727745,False,ai
165,8759693,80,946,0.2993670886075949,0,24,0.613627077090711,0.8911966553823811,11,1,1,-0.21850453473715478,-0.21850453473715337,1.700632911392405,33.648802338278,30.41533046125288,13.0,14.0,19.0,24.0,79.0,23.65,0.03376924609520858,0.05882530812527531,0.08861126653303378,0.12373105767393312,0.25226491148890473,0.0992142953943053,0.008454735976399614,0.008617014888900596,0.010035643686053999,0.011856770948688,0.03880808490802606,0.0125,0.0,0.0,0.0,0.0,0.1829591409845001,0.008757204945846132,0.0,0.0,0.0,0.0,0.18574815227999547,0.008720308650582806,False,ai
166,8702042,79,955,0.30996429730606945,0,21,0.6287940935192781,0.9006692463311112,10,1,1,-0.19933767416882442,-0.19933767416882314,1.6900357026939306,33.20318471513328,30.501501892273996,14.0,18.0,19.0,21.0,78.0,24.17721518987342,0.06049508204569876,0.06656335423006463,0.08917393083017834,0.10179422467678172,0.263431014521882,0.10295647263930237,0.008445304585907778,0.009772411425612462,0.010665351051319475,0.010957253250637563,0.03750942304658058,0.012658227848101264,0.0,0.0,0.0,0.0,0.15160600567097313,0.008718013894453513,0.0,0.0,0.0,0.0,0.1522102914516638,0.008730076074107028,False,ai
167,8763806,84,1166,0.3344807802639128,0,27,0.6724030847264635,0.8745750075718635,18,1,1,-0.14134570732489082,-0.14134570732488894,1.6655192197360873,34.96193450257756,32.83253082412192,14.0,19.0,21.0,34.0,83.0,27.761904761904763,0.055252570815547866,0.06090500105709246,0.07794148755970709,0.12290604196840663,0.24400094987425403,0.09971612640328145,0.006875002072340833,0.008684661688381053,0.009403797032774856,0.013832849032560095,0.03284651355038971,0.011904761904761904,0.0,0.0,0.0,0.005787198438153678,0.15425556640169372,0.0079533858818473,0.0,0.0,0.0,0.00600799516571376,0.15541765444148345,0.00786014215103559,False,ai
168,8724452,75,924,0.33297297297297296,0,21,0.6943336911516639,0.890200588091282,16,1,1,-0.12030868327830921,-0.12030868327831004,1.667027027027027,29.72600992044163,27.882628625865728,17.0,18.0,20.0,21.0,64.0,24.64,0.06488664830473143,0.06823107880041047,0.09876209357011016,0.10995207503050286,0.23700232172708363,0.10711155159658108,0.010045014921224435,0.010608704840240828,0.011163916881213253,0.011273620126236493,0.032094964368696265,0.013333333333333336,0.0,0.0,0.0,0.0,0.12494770603819666,0.00886750646895632,0.0,0.0,0.0,0.0,0.1295030911541724,0.008905932846805364,False,ai
169,8763902,87,1143,0.30553327987169204,0,23,0.6711724370503597,0.8824908845289267,22,1,1,-0.11065132589886699,-0.11065132589886657,1.694466720128308,32.60522612848019,31.01132148861575,15.0,20.0,22.0,28.0,64.0,26.275862068965516,0.0410350913080997,0.07538865654495293,0.07683820603311389,0.10843206680512606,0.21937669314334812,0.0977537147899131,0.007775346959693607,0.009101153134777624,0.009828916078410802,0.012056857496009385,0.02588987428954659,0.011494252873563216,0.0,0.0,0.0,0.003114395946636921,0.10595918746803243,0.008001577233973713,0.0,0.0,0.0,0.0030098080230558295,0.10830660530840769,0.00801653744781928,False,ai
170,8750919,77,1003,0.3427887901572112,0,22,0.645095708745152,0.8729867739759273,14,1,1,-0.18056132017163545,-0.1805613201716338,1.6572112098427887,34.00987432207444,31.499592372811247,16.0,17.0,21.0,33.0,76.0,26.051948051948052,0.05994965683104885,0.061129913578519414,0.0963186981295087,0.13566706346161753,0.24576184101096024,0.10432470393115052,0.008825630028626167,0.009570224396751358,0.010529635291494407,0.015547256452451046,0.03510102896844347,0.012987012987012988,0.0,0.0,0.0,0.006042857806907457,0.1295263329149682,0.008509804702803788,0.0,0.0,0.0,0.00576395667735788,0.12771347557289622,0.008512521272247454,False,ai
171,8702686,81,1137,0.3509259259259259,0,27,0.6742843771936666,0.8735994868795051,11,1,1,-0.12263299027139382,-0.12263299027139274,1.6490740740740741,35.30102631092373,34.28015684082524,16.0,18.0,22.0,35.0,71.0,28.074074074074073,0.04467940036231313,0.06049651985158443,0.0858650393286033,0.13042927634106416,0.21850361830385184,0.1003146783959815,0.008291451609712596,0.0087260871420593,0.009865744381812846,0.014657050423585418,0.02889602980160888,0.012345679012345682,0.0,0.0,0.0,0.005299121461441917,0.09717380188722205,0.00805714374254293,0.0,0.0,0.0,0.005275879700646119,0.09849858225258235,0.008037919076205666,False,ai
172,8616086,73,865,0.3291476407914764,0,22,0.6595289959311167,0.8745288439516855,17,1,1,-0.1634212057190581,-0.16342120571905752,1.6708523592085236,29.993100032679386,27.730982527064263,15.0,16.0,17.0,29.0,64.0,23.698630136986303,0.0646215199231083,0.07401181324057723,0.08249897451223866,0.12795031451510613,0.24756129500326343,0.10809849171304024,0.009336185127581722,0.010304981898089116,0.010348470053525249,0.01632255160814395,0.03420961596411841,0.0136986301369863,0.0,0.0,0.0,0.006600660066006612,0.13122298145306122,0.009217109247100189,0.0,0.0,0.0,0.007623297541021729,0.1286896295263196,0.009167441922659855,False,ai
173,8758205,87,1230,0.32878909382518046,0,25,0.6373017345329747,0.8629249537196308,23,1,1,-0.18149933637271143,-0.18149933637270882,1.6712109061748195,37.38271717245132,34.29044744142045,14.0,21.0,22.0,34.5,86.0,28.275862068965516,0.04737832757290717,0.07072013939580034,0.08386760927155076,0.12237208599687774,0.2371696682644471,0.09762917841576393,0.006797012975802741,0.008994861217984101,0.009138504763187697,0.013791766504947206,0.03250839042141357,0.011494252873563216,0.0,0.0,0.0,0.006217171012875943,0.13315204759911217,0.007722676104424101,0.0,0.0,0.0,0.006159066610886448,0.13357039929343648,0.007710120210660853,False,ai
174,8721415,78,1276,0.4249084249084249,0,28,0.6810297608179661,0.8742928426700036,19,1,1,-0.21426993319752957,-0.2142699331975297,1.575091575091575,41.09061597523186,38.36582389660252,19.0,24.0,28.0,38.0,77.0,32.717948717948715,0.05937341451849979,0.08584496622204683,0.0984243056019854,0.12032526111178385,0.21137973596304774,0.10624222529387478,0.008488976202814587,0.009782206864022928,0.01102228786027955,0.01481683330082875,0.02816448938438806,0.012820512820512818,0.0,0.0,0.0,0.00761167666062383,0.06865616139078201,0.007411737923521256,0.0,0.0,0.0,0.007768558545995467,0.06851671082600724,0.007406374440260684,False,ai
175,8758430,83,993,0.2918013517484572,0,21,0.6521557864016955,0.8781608693989963,14,1,1,-0.11906825274684937,-0.11906825274684849,1.7272994416691154,30.6384201783216,29.90774877288535,12.0,18.0,20.0,28.5,77.0,23.927710843373493,0.05524811366519669,0.0764415835379893,0.07698692070086129,0.12978617869990458,0.2639876766593214,0.09964682615758033,0.006979685260330449,0.009280356608238737,0.01027932689338115,0.013855350518829492,0.03545985682536505,0.012048192771084338,0.0,0.0,0.0,0.004752940082740661,0.19334820806022032,0.008747582716866098,0.0,0.0,0.0,0.004729698321944863,0.1920931529772474,0.008767464223089008,False,ai
176,8706135,86,961,0.26292749658002734,0,21,0.5952517985611511,0.8767182110950514,26,1,1,-0.17484720872487586,-0.17484720872487608,1.7370725034199725,31.209820883292046,28.82767427873425,12.0,15.0,16.0,24.0,75.0,22.348837209302324,0.0471981037777212,0.060310659679445114,0.07779612747334709,0.11115625638215529,0.24143377593472215,0.0961564894797493,0.006998314531990482,0.008565548609070432,0.00886467387287768,0.012209075005682702,0.03638940527949098,0.01162790697674419,0.0,0.0,0.0,0.002911030539673674,0.16373820480637793,0.008585398336754221,0.0,0.0,0.0,0.002771579974898888,0.1648073258029845,0.008617828700655328,False,ai
177,8768297,73,893,0.3398021308980213,0,23,0.7086935638808838,0.893426757199625,7,1,1,-0.11041398744530216,-0.11041398744530094,1.6601978691019788,29.39266674726355,27.7894818762304,17.0,19.0,19.0,30.0,65.0,24.465753424657535,0.06682663093471239,0.07287862817543607,0.08089932569551175,0.13231614855174523,0.24580920918711666,0.10756203140331998,0.01001984945698069,0.011150579317467395,0.011430110261034014,0.016533645691051757,0.033535756369531926,0.013698630136986295,0.0,0.0,0.0,0.006159066610886448,0.1478640821828502,0.009044228752413501,0.0,0.0,0.0,0.0055547808301956965,0.1508855110863035,0.009093259316284085,False,ai
178,8606256,67,905,0.4093170511080959,0,22,0.6812938727997461,0.8713743351153564,15,1,1,-0.18282299301178112,-0.1828229930117838,1.590682948891904,33.28383595334647,31.343136343628707,18.0,19.0,22.0,33.0,66.0,27.01492537313433,0.07682779956627113,0.07966373780813876,0.09965928719883538,0.13882761638305285,0.23729915027771892,0.1146445225003953,0.010703022613437018,0.011326628669804098,0.012412834950108843,0.017559644511758565,0.03388086995737737,0.014925373134328356,0.0,0.0,0.0,0.008006786594152398,0.10140380235205668,0.008836725589733339,0.0,0.0,0.0,0.007878956909775508,0.09866127457815291,0.008807933557702726,False,ai
179,8723672,64,723,0.3586309523809524,0,20,0.5996034743202417,0.8713790725686931,17,1,1,-0.28059121177224633,-0.28059121177224294,1.6413690476190477,32.56758841257726,29.842320823914445,12.0,15.0,18.0,23.25,63.0,22.59375,0.06649952964992045,0.08003030131118093,0.10589170746378986,0.11874294195945842,0.25260205194261376,0.11499107967126423,0.009536330761779557,0.01094087005808558,0.012570207647735558,0.016187956247729594,0.040529030550832866,0.015625,0.0,0.0,0.0,0.004822665365128056,0.10547111049132074,0.010058961441918167,0.0,0.0,0.0,0.00464835215915957,0.10444847301630578,0.010076029610002587,False,ai
180,8710479,77,1002,0.342447026657553,0,23,0.6905882352941176,0.9029023037449431,7,1,1,-0.14874642045381245,-0.14874642045381484,1.657552973342447,32.34713302338194,30.377235760424714,19.0,20.0,21.0,23.0,76.0,26.025974025974026,0.06473286785804387,0.0769222867105274,0.1002193745593957,0.1029424497940681,0.2567077009033075,0.10556340055437483,0.009699115083103888,0.010579189748809661,0.010869218738977695,0.01142676934048322,0.034826577563009914,0.01298701298701299,0.0,0.0,0.0,0.0,0.17154743643376494,0.008558401111740358,0.0,0.0,0.0,0.0,0.16745688653370508,0.008565645296923467,False,ai
181,8611584,72,1024,0.40062597809076683,0,29,0.674949686940966,0.8815577075369643,11,1,1,-0.21843657365338343,-0.2184365736533837,1.5993740219092332,37.27963066370291,35.020280615120434,14.0,18.0,19.0,29.75,61.0,28.444444444444443,0.052743826968947485,0.06534910747409758,0.08302523878450756,0.13306819291304192,0.1998508872518377,0.10713918795964814,0.008058303033946081,0.00951850983630903,0.010132572502326166,0.013974986415741476,0.02807471835328617,0.013888888888888888,0.0,0.0,0.0,0.0022951238785850394,0.0656579742481245,0.008309252286730752,0.0,0.0,0.0,0.002422953562961928,0.06633198531120255,0.00828439651476858,False,ai
182,8706144,89,1250,0.3192032686414709,0,27,0.6500426355695882,0.8633960331269016,36,1,1,-0.1269929858578224,-0.12699298585782293,1.6933094994892748,36.24319284729349,34.378761477274125,12.0,20.0,22.0,36.0,74.0,28.089887640449437,0.03148613440051374,0.07119390880012731,0.07895323775605288,0.12287436792954244,0.21817901371107534,0.09495485396524168,0.00636032031101762,0.008262285338050757,0.009053859002759238,0.013746313527855497,0.027083205388507576,0.011235955056179771,0.0,0.0,0.0,0.007832473388183912,0.08406544879839387,0.007781028142377188,0.0,0.0,0.0,0.008111374517733489,0.08243852554268824,0.00777946128209882,False,ai
183,8600363,81,1247,0.3848765432098765,0,26,0.6996688517942826,0.8767982162012877,22,1,1,-0.12832989301566364,-0.12832989301566342,1.6151234567901234,37.17549693261725,35.22373594738812,17.0,20.0,25.0,39.0,80.0,30.790123456790123,0.05168222604037741,0.05669478942910117,0.09700736537020876,0.13028476131606417,0.22487361565976316,0.10281868641024221,0.007791682929063641,0.009247047345195668,0.010208014766482153,0.01525056871395552,0.029843301538807994,0.012345679012345678,0.0,0.0,0.0,0.007878956909775508,0.1108399572351493,0.007590013044079301,0.0,0.0,0.0,0.007576814019430133,0.1082368800260203,0.007579109501977566,False,ai
184,8608016,83,1064,0.3126652953276521,0,23,0.6121203559824834,0.8883826211483454,17,1,1,-0.22080364098901897,-0.22080364098901806,1.687334704672348,36.282140765982135,32.80406925389505,13.0,17.0,22.0,25.0,82.0,25.63855421686747,0.04530377609561768,0.07537899533165948,0.0910892895999448,0.10087729339960383,0.25278169233676234,0.1006178720062392,0.007294982405786002,0.008598926098864302,0.010340094673481454,0.011696509044655452,0.03552007711541424,0.01204819277108434,0.0,0.0,0.0,0.0010807418770046016,0.13275693766558366,0.00823598395814411,0.0,0.0,0.0,0.0010923627574025005,0.13361688281502807,0.008289748031310287,False,ai
185,8615834,76,1008,0.35368421052631577,0,23,0.6646875883517105,0.8656956797617368,17,1,1,-0.15567365472233977,-0.1556736547223413,1.6463157894736842,33.42487711085633,31.02072051996011,16.0,17.0,22.0,34.0,75.0,26.526315789473685,0.0612970934398048,0.06664070808841975,0.10319454340213487,0.14252702068290504,0.24311382301250445,0.10497051104594522,0.00880244266723447,0.009430505722174722,0.010778554895680598,0.015659148957663266,0.03450415014656394,0.013157894736842105,0.0,0.0,0.0,0.004433365871798437,0.1334309487286617,0.00851443557995492,0.0,0.0,0.0,0.004044066378468824,0.13284990470876684,0.008485995004244278,False,ai
186,8717594,79,1174,0.3810451152223304,0,32,0.7257013181401187,0.9054766204978547,9,1,1,-0.16635890100780493,-0.16635890100780798,1.6189548847776696,37.14162209270976,33.705356487410114,14.0,22.0,32.0,32.0,78.0,29.72151898734177,0.03925292525019608,0.06987523524021198,0.0924081639487857,0.134764173673278,0.22045015631659434,0.10211266747088255,0.007554012052205537,0.009938050104687185,0.012634098165997174,0.012634098165997174,0.031218610658583563,0.012658227848101262,0.0,0.0,0.0,0.0,0.11453539720168066,0.007871013523173938,0.0,0.0,0.0,0.0,0.11411704550735635,0.007804524435327738,False,ai
187,8609008,72,1035,0.40492957746478875,0,28,0.692281401310168,0.8655472907806128,18,1,1,-0.1634767435369196,-0.1634767435369194,1.5950704225352113,35.70897468178384,33.813903431976975,14.0,18.0,28.0,38.0,65.0,28.75,0.04331263162420046,0.07211725628723567,0.11129222670819602,0.13934918465562574,0.20722427057538453,0.10774583370295548,0.007991833909142876,0.00944879344478082,0.012913203232487305,0.017436141525942903,0.029727478892760104,0.013888888888888888,0.0,0.0,0.0,0.007414121693859546,0.08508808627340883,0.008276649261169928,0.0,0.0,0.0,0.007129410124111019,0.08822572398084111,0.008372844326685868,False,ai
188,8754780,78,1087,0.361971361971362,0,25,0.6885466255950714,0.8910764799771288,12,1,1,-0.154890595796518,-0.15489059579651543,1.638028638028638,34.617476766178484,32.371125722511145,15.0,20.0,23.0,25.0,69.0,27.871794871794872,0.04898252584160428,0.07023443929300634,0.09052568246617355,0.1128233210130282,0.2288977366227769,0.10480252868436613,0.008202210903727922,0.009901607834480472,0.010788864682469305,0.011297403533280364,0.029089264054699686,0.012820512820512818,0.0,0.0,0.0,0.0,0.10733045135498431,0.008184675455627516,0.0,0.0,0.0,0.0,0.10542462696972915,0.008170968776183844,False,ai
189,8705793,59,682,0.3985973115137347,0,20,0.6713940370668815,0.886384980077699,9,1,1,-0.2164294931020839,-0.21642949310208642,1.6014026884862653,29.492698106018498,28.09940854439728,15.0,17.0,18.0,26.0,58.0,23.11864406779661,0.08968134031903667,0.09412985022810194,0.095998571085365,0.1414765110361641,0.2573805159088143,0.12236067796329182,0.01163279551677868,0.013096023721969994,0.013853262057735634,0.018511464671939343,0.03940516968523887,0.01694915254237288,0.0,0.0,0.0,0.00391623669409193,0.10898061637148573,0.010150346617377678,0.0,0.0,0.0,0.0036140938037465585,0.11063078138798715,0.010222435468659552,False,ai
190,8761190,77,1245,0.4254955570745044,0,30,0.7172856350999872,0.879566351186147,15,1,1,-0.15382575484424074,-0.15382575484424066,1.5745044429254955,39.36179476985432,37.12015166793388,16.0,19.0,30.0,39.0,76.0,32.33766233766234,0.04542219222187627,0.06999161660192184,0.10917726423520727,0.13112901190946216,0.20839748662962898,0.10552464327320224,0.007762475694063898,0.0085868124759785,0.011804809689615193,0.015083732724694692,0.02875225742034334,0.012987012987012986,0.0,0.0,0.0,0.0063217589364570346,0.0843443499279434,0.007496524300317181,0.0,0.0,0.0,0.007088737042718373,0.08336819597452003,0.007424384289535421,False,ai
191,8767188,79,1257,0.4079844206426485,0,31,0.677245215115328,0.8772275924010239,11,1,1,-0.21729062059846987,-0.2172906205984662,1.5920155793573516,41.4442329502586,38.62374908669995,14.0,23.0,30.0,34.0,78.0,31.82278481012658,0.041677106694697375,0.07773598222613927,0.08647634506257124,0.11982808982435084,0.20617011527252488,0.10317755101749616,0.007011914422714089,0.009445789447353851,0.011851960210325236,0.013513878661764464,0.029203710602497674,0.01265822784810126,0.0,0.0,0.0,0.004694835680751166,0.08195044856597655,0.0074873773702915656,0.0,0.0,0.0,0.0042067587040394054,0.08369358062566115,0.007535920288409368,False,ai
192,8706965,84,1032,0.29604130808950085,0,20,0.5894110142462258,0.8547314450808717,18,1,1,-0.20746798645188233,-0.20746798645188094,1.7039586919104992,34.594961447754486,31.238650524219864,12.0,16.0,19.0,30.75,77.0,24.571428571428573,0.045409718758202496,0.06899747006950968,0.08170230926802037,0.13570858719777576,0.24721391153489627,0.09827387127326016,0.006722449770396219,0.00834030958216425,0.009273878929628453,0.014197652135601216,0.03428068771732623,0.011904761904761904,0.0,0.0,0.0,0.0055431599497977975,0.13096732208430747,0.008380591580284327,0.0,0.0,0.0,0.005723283595965233,0.13024682749963784,0.008387785458625887,False,ai
193,8751355,94,1263,0.28894989704873025,0,23,0.6267878531670542,0.8819195499459969,29,1,1,-0.17541585276620283,-0.17541585276620242,1.7110501029512697,36.038485263152275,33.063690101314776,15.0,17.75,23.0,23.0,85.0,26.872340425531913,0.039416927429519064,0.06872346776893688,0.08317688615254873,0.09647311999829865,0.2475924392654555,0.09373695432215562,0.006977727883176443,0.0077301539276711725,0.008986958601192864,0.009167968320503159,0.030627234713101015,0.010638297872340425,0.0,0.0,0.0,0.0,0.12053177148699568,0.007574341491685501,0.0,0.0,0.0,0.0,0.11720819969319704,0.00755579753360375,False,ai
194,8612190,86,1016,0.2779753761969904,0,20,0.6184872259102796,0.8739207033062507,22,1,1,-0.164941247920984,-0.1649412479209839,1.7220246238030095,31.600227495956805,28.786847250270323,15.0,17.0,20.0,25.0,85.0,23.627906976744185,0.05935351502336518,0.0788127126873647,0.08539686977310251,0.09775160068713042,0.28566033062521345,0.09931240869385426,0.007980544671008588,0.008803798920824142,0.00987329018151997,0.012582397871583544,0.03818546097159885,0.011627906976744186,0.0,0.0,0.0,0.004497280713986882,0.1978338678938087,0.008377573754754574,0.0,0.0,0.0,0.0042183795844373045,0.20076232975407882,0.008411625636850734,False,ai
195,8706469,84,1062,0.3046471600688468,0,25,0.63464891885608,0.9042845944516367,13,1,1,-0.18138240323438246,-0.18138240323438393,1.6953528399311533,34.736823662991085,31.929844178276557,15.0,18.0,19.5,25.0,83.0,25.285714285714285,0.051902261679992304,0.05919794779339955,0.08112897515919908,0.12274224245256193,0.25117286274024686,0.0981730872500273,0.007927796961520751,0.009342781312236753,0.009627789919641954,0.01115415922465296,0.03601531120073256,0.011904761904761908,0.0,0.0,0.0,0.0,0.15637056663411103,0.008287624537100965,0.0,0.0,0.0,0.0,0.1547204016176096,0.008266319589704817,False,ai
196,8758824,77,1154,0.3943950786056049,0,33,0.746276102914974,0.9230362690596755,6,1,1,-0.16170975357711712,-0.1617097535771156,1.605604921394395,38.19595486825908,35.19565305748244,9.0,16.0,27.0,33.0,76.0,29.974025974025974,0.02676543222081361,0.052606805529418356,0.08446953527971557,0.13642171508964815,0.20914286096543652,0.10261892212057265,0.006026488497086931,0.008121256870658154,0.011815137720287652,0.013343845193811085,0.03157856829942897,0.01298701298701299,0.0,0.0,0.0,0.0,0.11067726490957874,0.007835491798676354,0.0,0.0,0.0,0.0,0.11228094640448857,0.007868694314098923,False,ai
197,8723111,81,1094,0.3376543209876543,0,29,0.6938627149447785,0.9132607450948891,9,1,1,-0.15724649307165214,-0.15724649307165192,1.6623456790123456,34.57042744678987,31.128729754644837,18.0,19.0,19.0,29.0,80.0,27.012345679012345,0.0572332532543943,0.06362393554920305,0.06437628715242119,0.13681116018516112,0.24007466181917617,0.10028575755914687,0.009049472348440224,0.00952193950355532,0.009560119717124796,0.012275993047822018,0.03384896847062533,0.012345679012345682,0.0,0.0,0.0,0.0,0.13984567470830103,0.008178517382254143,0.0,0.0,0.0,0.0,0.13798633384463746,0.008147815303178211,False,ai
198,8603335,90,1185,0.2958801498127341,0,26,0.6071480564856602,0.8663261080493158,26,1,1,-0.1936910808353848,-0.193691080835386,1.7041198501872659,37.28456814611994,34.37255211292556,11.0,15.0,21.0,29.0,86.0,26.333333333333332,0.032299678191624014,0.06063032403232454,0.07030205473899327,0.11872813722239114,0.23254235144145033,0.09323133210018358,0.005584391199818388,0.007172290719240516,0.00884767850064883,0.012001903263081499,0.03392953584092373,0.01111111111111111,0.0,0.0,0.0,0.0031027750662390094,0.15097847812948667,0.007838671191062388,0.0,0.0,0.0,0.003172500348626403,0.1495374889601474,0.007822143716718709,False,ai
